path,before_exists,after_exists,before_size,after_size,before_mtime_ns,after_mtime_ns,unchanged
database/data/bronze/income_vip/income_vip-1f108d29a7c3.parquet,True,True,10660,10660,1783447166009613300,1783447166009613300,True
database/data/bronze/income_vip/income_vip-1f70929bc538.parquet,True,True,508463,508463,1783446824018464600,1783446824018464600,True
database/data/bronze/income_vip/income_vip-200a6540c747.parquet,True,True,12638,12638,1783447242521958500,1783447242521958500,True
database/data/bronze/income_vip/income_vip-206a3407e813.parquet,True,True,10750,10750,1783447197219134400,1783447197219134400,True
database/data/bronze/income_vip/income_vip-21abdfd45a21.parquet,True,True,89511,89511,1783447188914003500,1783447188914003500,True
database/data/bronze/income_vip/income_vip-221742420a39.parquet,True,True,14193,14193,1783446726282904700,1783446726282904700,True
database/data/bronze/income_vip/income_vip-22539694d081.parquet,True,True,11004,11004,1783447080271189800,1783447080271189800,True
database/data/bronze/income_vip/income_vip-2263738e0fb0.parquet,True,True,16872,16872,1783446625513837300,1783446625513837300,True
database/data/bronze/income_vip/income_vip-2302e1218edf.parquet,True,True,12794,12794,1783446669628404300,1783446669628404300,True
database/data/bronze/income_vip/income_vip-233a8ed0827f.parquet,True,True,14649,14649,1783447054625310400,1783447054625310400,True
database/data/bronze/income_vip/income_vip-233c80e647af.parquet,True,True,10529,10529,1783447146310561600,1783447146310561600,True
database/data/bronze/income_vip/income_vip-233ec37dd4ba.parquet,True,True,14201,14201,1783446799943663600,1783446799943663600,True
database/data/bronze/income_vip/income_vip-237583e09270.parquet,True,True,15784,15784,1783447006996091700,1783447006996091700,True
database/data/bronze/income_vip/income_vip-237e7b366a00.parquet,True,True,12115,12115,1783447241991228600,1783447241991228600,True
database/data/bronze/income_vip/income_vip-23c2586557f0.parquet,True,True,10595,10595,1783446917247004800,1783446917247004800,True
database/data/bronze/income_vip/income_vip-23cac01375e0.parquet,True,True,55933,55933,1783447131394704800,1783447131394704800,True
database/data/bronze/income_vip/income_vip-23cfb92e9fc8.parquet,True,True,11815,11815,1783446789255040600,1783446789255040600,True
database/data/bronze/income_vip/income_vip-23e3d36fda58.parquet,True,True,82384,82384,1783446713444884800,1783446713444884800,True
database/data/bronze/income_vip/income_vip-23eaf56f07ab.parquet,True,True,15107,15107,1783446832510581500,1783446832510581500,True
database/data/bronze/income_vip/income_vip-241703aeb54d.parquet,True,True,20646,20646,1783446801057866400,1783446801057866400,True
database/data/bronze/income_vip/income_vip-2418ee84cd9c.parquet,True,True,15934,15934,1783447114019284400,1783447114019284400,True
database/data/bronze/income_vip/income_vip-244b403eabd3.parquet,True,True,11930,11930,1783447244509113800,1783447244509113800,True
database/data/bronze/income_vip/income_vip-24b98372ae48.parquet,True,True,11725,11725,1783447265989427800,1783447265989427800,True
database/data/bronze/income_vip/income_vip-24ee14f8184d.parquet,True,True,10991,10991,1783447233866832400,1783447233866832400,True
database/data/bronze/income_vip/income_vip-24f93bb6ce19.parquet,True,True,107084,107084,1783447295562129300,1783447295562129300,True
database/data/bronze/income_vip/income_vip-251c4b445281.parquet,True,True,12021,12021,1783447386346225500,1783447386346225500,True
database/data/bronze/income_vip/income_vip-25368353f81c.parquet,True,True,19136,19136,1783447343367640200,1783447343367640200,True
database/data/bronze/income_vip/income_vip-25808289a343.parquet,True,True,14021,14021,1783446625864206400,1783446625864206400,True
database/data/bronze/income_vip/income_vip-2584bfb9b692.parquet,True,True,14479,14479,1783446751472819700,1783446751472819700,True
database/data/bronze/income_vip/income_vip-25cc4f7619a6.parquet,True,True,12453,12453,1783447396754607300,1783447396754607300,True
database/data/bronze/income_vip/income_vip-25dcd4eab307.parquet,True,True,15387,15387,1783447276414640000,1783447276414640000,True
database/data/bronze/income_vip/income_vip-25e330aad209.parquet,True,True,15647,15647,1783446918302816000,1783446918302816000,True
database/data/bronze/income_vip/income_vip-26588c9cd54d.parquet,True,True,65218,65218,1783447378797304100,1783447378797304100,True
database/data/bronze/income_vip/income_vip-265ccd71a178.parquet,True,True,12569,12569,1783446957128385800,1783446957128385800,True
database/data/bronze/income_vip/income_vip-2663f379f18c.parquet,True,True,20261,20261,1783446656029375200,1783446656029375200,True
database/data/bronze/income_vip/income_vip-26715a01e713.parquet,True,True,10180,10180,1783446780975735900,1783446780975735900,True
database/data/bronze/income_vip/income_vip-2682663f026c.parquet,True,True,12628,12628,1783447001433593000,1783447001433593000,True
database/data/bronze/income_vip/income_vip-26a228154053.parquet,True,True,13405,13405,1783446885227388200,1783446885227388200,True
database/data/bronze/income_vip/income_vip-26e54bd65eec.parquet,True,True,22752,22752,1783446644023679900,1783446644023679900,True
database/data/bronze/income_vip/income_vip-271d65c519df.parquet,True,True,25917,25917,1783447214025808700,1783447214025808700,True
database/data/bronze/income_vip/income_vip-27352fb2bd61.parquet,True,True,64635,64635,1783446814601678000,1783446814601678000,True
database/data/bronze/income_vip/income_vip-27559e62188a.parquet,True,True,10934,10934,1783447245813749300,1783447245813749300,True
database/data/bronze/income_vip/income_vip-277f69f3c7db.parquet,True,True,9363,9363,1783447235394663200,1783447235394663200,True
database/data/bronze/income_vip/income_vip-2787a917e206.parquet,True,True,11272,11272,1783447434901252800,1783447434901252800,True
database/data/bronze/income_vip/income_vip-27c1bd805ed6.parquet,True,True,15616,15616,1783447003977896900,1783447003977896900,True
database/data/bronze/income_vip/income_vip-27f45167aa21.parquet,True,True,13079,13079,1783446760803040200,1783446760803040200,True
database/data/bronze/income_vip/income_vip-282296a2a040.parquet,True,True,122544,122544,1783447299834012800,1783447299834012800,True
database/data/bronze/income_vip/income_vip-2887093dafde.parquet,True,True,13444,13444,1783447373599310300,1783447373599310300,True
database/data/bronze/income_vip/income_vip-2891b955612a.parquet,True,True,10228,10228,1783447338204028400,1783447338204028400,True
database/data/bronze/income_vip/income_vip-2901aae26c87.parquet,True,True,12077,12077,1783447053418255100,1783447053418255100,True
database/data/bronze/income_vip/income_vip-2923c1298779.parquet,True,True,15242,15242,1783446781670360500,1783446781670360500,True
database/data/bronze/income_vip/income_vip-296e40050679.parquet,True,True,10998,10998,1783447437497949600,1783447437497949600,True
database/data/bronze/income_vip/income_vip-2992e95faf75.parquet,True,True,10704,10704,1783447211966060300,1783447211966060300,True
database/data/bronze/income_vip/income_vip-29f2b762f1ef.parquet,True,True,12549,12549,1783447077980342600,1783447077980342600,True
database/data/bronze/income_vip/income_vip-2a370fde889c.parquet,True,True,19805,19805,1783446800642018000,1783446800642018000,True
database/data/bronze/income_vip/income_vip-2a48a0011f30.parquet,True,True,17404,17404,1783446731415017200,1783446731415017200,True
database/data/bronze/income_vip/income_vip-2a9aa7cf83cc.parquet,True,True,10627,10627,1783447149420959400,1783447149420959400,True
database/data/bronze/income_vip/income_vip-2a9e69b34c13.parquet,True,True,23458,23458,1783447128286604900,1783447128286604900,True
database/data/bronze/income_vip/income_vip-2ad1606f24ef.parquet,True,True,11071,11071,1783447002788544900,1783447002788544900,True
database/data/bronze/income_vip/income_vip-2b158a03e0d9.parquet,True,True,13307,13307,1783447337088926700,1783447337088926700,True
database/data/bronze/income_vip/income_vip-2b2c41b4f16c.parquet,True,True,53385,53385,1783446977340807800,1783446977340807800,True
database/data/bronze/income_vip/income_vip-2b2e8bb2d27e.parquet,True,True,12793,12793,1783447418882835200,1783447418882835200,True
database/data/bronze/income_vip/income_vip-2c25586cc592.parquet,True,True,25575,25575,1783446739061562200,1783446739061562200,True
database/data/bronze/income_vip/income_vip-2c7094e618b3.parquet,True,True,13245,13245,1783446950765319100,1783446950765319100,True
database/data/bronze/income_vip/income_vip-2c7d9c8339c1.parquet,True,True,20658,20658,1783446963281608300,1783446963281608300,True
database/data/bronze/income_vip/income_vip-2ccfd428f00c.parquet,True,True,16396,16396,1783446673540365400,1783446673540365400,True
database/data/bronze/income_vip/income_vip-2cfb955b8da3.parquet,True,True,12961,12961,1783447393739436400,1783447393739436400,True
database/data/bronze/income_vip/income_vip-2d251a53748d.parquet,True,True,76843,76843,1783446662064805800,1783446662064805800,True
database/data/bronze/income_vip/income_vip-2da12bd5122f.parquet,True,True,25605,25605,1783446961319086200,1783446961319086200,True
database/data/bronze/income_vip/income_vip-2dbb903b46db.parquet,True,True,13847,13847,1783447314535920600,1783447314535920600,True
database/data/bronze/income_vip/income_vip-2dc11ccccfca.parquet,True,True,10538,10538,1783447143199693900,1783447143199693900,True
database/data/bronze/income_vip/income_vip-2dd9fcd94258.parquet,True,True,10368,10368,1783447064604735300,1783447064604735300,True
database/data/bronze/income_vip/income_vip-2e47b2880a10.parquet,True,True,15214,15214,1783446641861405600,1783446641861405600,True
database/data/bronze/income_vip/income_vip-2ea5002b4e06.parquet,True,True,12205,12205,1783447040282916300,1783447040282916300,True
database/data/bronze/income_vip/income_vip-2ede9f27bbd6.parquet,True,True,14404,14404,1783447016596844700,1783447016596844700,True
database/data/bronze/income_vip/income_vip-2f2cf51e13ca.parquet,True,True,15458,15458,1783447347203683900,1783447347203683900,True
database/data/bronze/income_vip/income_vip-2f381639cbab.parquet,True,True,10038,10038,1783447065301117900,1783447065301117900,True
database/data/bronze/income_vip/income_vip-2f41d2b61f15.parquet,True,True,35622,35622,1783446810599866200,1783446810599866200,True
database/data/bronze/income_vip/income_vip-2f97139b68f8.parquet,True,True,14555,14555,1783446917910011300,1783446917910011300,True
database/data/bronze/income_vip/income_vip-2fb879e389b1.parquet,True,True,12482,12482,1783446773987767500,1783446773987767500,True
database/data/bronze/income_vip/income_vip-3049b36607fc.parquet,True,True,13876,13876,1783446637239101900,1783446637239101900,True
database/data/bronze/income_vip/income_vip-304e5bdc1577.parquet,True,True,10371,10371,1783447202983521000,1783447202983521000,True
database/data/bronze/income_vip/income_vip-306885161ec3.parquet,True,True,9220,9220,1783446993618837500,1783446993618837500,True
database/data/bronze/income_vip/income_vip-30886e1d29f4.parquet,True,True,43274,43274,1783446741604685100,1783446741604685100,True
database/data/bronze/income_vip/income_vip-30dc399f4925.parquet,True,True,490899,490899,1783446822745762000,1783446822745762000,True
database/data/bronze/income_vip/income_vip-3105403645d7.parquet,True,True,62723,62723,1783447218415325600,1783447218415325600,True
database/data/bronze/income_vip/income_vip-313394f4cd8f.parquet,True,True,52045,52045,1783446965402939400,1783446965402939400,True
database/data/bronze/income_vip/income_vip-3138e824e14b.parquet,True,True,12114,12114,1783447082213634700,1783447082213634700,True
database/data/bronze/income_vip/income_vip-313a6c23c1c1.parquet,True,True,12313,12313,1783447329557206700,1783447329557206700,True
database/data/bronze/income_vip/income_vip-319269969692.parquet,True,True,12764,12764,1783447401091428100,1783447401091428100,True
database/data/bronze/income_vip/income_vip-31a13ca2c6a3.parquet,True,True,24271,24271,1783447190309125400,1783447190309125400,True
database/data/bronze/income_vip/income_vip-31a19e08df33.parquet,True,True,12269,12269,1783446720355881200,1783446720355881200,True
database/data/bronze/income_vip/income_vip-31ef3774fdc2.parquet,True,True,10932,10932,1783447210517949200,1783447210517949200,True
database/data/bronze/income_vip/income_vip-31f3e52b792e.parquet,True,True,23583,23583,1783446704133844000,1783446704133844000,True
database/data/bronze/income_vip/income_vip-3275288bc92b.parquet,True,True,39454,39454,1783447187391903200,1783447187391903200,True
database/data/bronze/income_vip/income_vip-32a83e2f5169.parquet,True,True,10707,10707,1783447045703960000,1783447045703960000,True
database/data/bronze/income_vip/income_vip-32b6aff0ca0a.parquet,True,True,12415,12415,1783447070932674100,1783447070932674100,True
database/data/bronze/income_vip/income_vip-32cd9d8d5461.parquet,True,True,29966,29966,1783447292433616500,1783447292433616500,True
database/data/bronze/income_vip/income_vip-33064c71d3cb.parquet,True,True,11947,11947,1783447042430197600,1783447042430197600,True
database/data/bronze/income_vip/income_vip-3372b2a7172d.parquet,True,True,14708,14708,1783447178870134400,1783447178870134400,True
database/data/bronze/income_vip/income_vip-33d3484011e1.parquet,True,True,10712,10712,1783447329212657900,1783447329212657900,True
database/data/bronze/income_vip/income_vip-3416c44727b9.parquet,True,True,26607,26607,1783446867051089000,1783446867051089000,True
database/data/bronze/income_vip/income_vip-342ce4da1bd7.parquet,True,True,17375,17375,1783446619825426700,1783446619825426700,True
database/data/bronze/income_vip/income_vip-346eea3e0b96.parquet,True,True,10427,10427,1783446908633563000,1783446908633563000,True
database/data/bronze/income_vip/income_vip-348fc3a40001.parquet,True,True,45135,45135,1783447184524896400,1783447184524896400,True
database/data/bronze/income_vip/income_vip-34c259e41290.parquet,True,True,10483,10483,1783447100531155100,1783447100531155100,True
database/data/bronze/income_vip/income_vip-34d664da578f.parquet,True,True,12492,12492,1783447160975272700,1783447160975272700,True
database/data/bronze/income_vip/income_vip-34f196e53f88.parquet,True,True,10974,10974,1783447124521966700,1783447124521966700,True
