factor,trade_date,decile,average_forward_return,stock_count
Debt_to_Equity,20260331,6,0.06817660063155236,526
Debt_to_Equity,20260331,7,0.06552570010650702,527
Debt_to_Equity,20260331,8,0.07590474587205048,526
Debt_to_Equity,20260331,9,0.05859936394288004,527
Debt_to_Equity,20260331,10,0.07379229509382072,527
Debt_to_Equity,20260430,1,-0.039614807037220305,528
Debt_to_Equity,20260430,2,-0.03435920963141355,528
Debt_to_Equity,20260430,3,-0.03357516762159265,528
Debt_to_Equity,20260430,4,-0.041199341564932795,528
Debt_to_Equity,20260430,5,-0.028800931758833116,528
Debt_to_Equity,20260430,6,-0.03499706868884911,528
Debt_to_Equity,20260430,7,-0.03877495665228354,528
Debt_to_Equity,20260430,8,-0.03736773101901455,528
Debt_to_Equity,20260430,9,-0.03859964054595188,528
Debt_to_Equity,20260430,10,-0.0389701973617189,529
Debt_to_Equity,20260529,1,-0.06345542832437001,529
Debt_to_Equity,20260529,2,-0.043454780172213166,530
Debt_to_Equity,20260529,3,-0.026363872397953955,530
Debt_to_Equity,20260529,4,-0.04646780926760142,529
Debt_to_Equity,20260529,5,-0.015039173566987911,530
Debt_to_Equity,20260529,6,-0.02786206724321599,530
Debt_to_Equity,20260529,7,-0.01572016424204274,529
Debt_to_Equity,20260529,8,-0.014060828920772992,530
Debt_to_Equity,20260529,9,-0.025981722332821616,529
Debt_to_Equity,20260529,10,0.0076391824308704274,530
Debt_to_Equity,20260630,1,-0.03350063041672714,530
Debt_to_Equity,20260630,2,-0.03352895702908477,530
Debt_to_Equity,20260630,3,-0.03699164920064051,530
Debt_to_Equity,20260630,4,-0.030184802898231954,530
Debt_to_Equity,20260630,5,-0.03530035467638825,530
Debt_to_Equity,20260630,6,-0.03465297599403138,530
Debt_to_Equity,20260630,7,-0.030759380810069386,530
Debt_to_Equity,20260630,8,-0.036385766370099756,530
Debt_to_Equity,20260630,9,-0.036042092148809074,530
Debt_to_Equity,20260630,10,-0.040639349285402616,530
Dividend_Yield,20220128,1,0.0410561314940495,304
Dividend_Yield,20220128,2,0.039396039836259875,304
Dividend_Yield,20220128,3,0.04215608350379916,304
Dividend_Yield,20220128,4,0.03286267256886649,305
Dividend_Yield,20220128,5,0.022854324105123676,304
Dividend_Yield,20220128,6,0.02390529924776748,304
Dividend_Yield,20220128,7,0.030060183174625946,305
Dividend_Yield,20220128,8,0.02336042159000784,304
Dividend_Yield,20220128,9,0.029999384471663598,304
Dividend_Yield,20220128,10,0.022733481859336265,305
Dividend_Yield,20220228,1,-0.09336543145966024,304
Dividend_Yield,20220228,2,-0.08979329018426026,305
Dividend_Yield,20220228,3,-0.09650723434544377,305
Dividend_Yield,20220228,4,-0.08421322659376933,304
Dividend_Yield,20220228,5,-0.08895537984422043,305
Dividend_Yield,20220228,6,-0.07393584698699482,305
Dividend_Yield,20220228,7,-0.06846854687114874,304
Dividend_Yield,20220228,8,-0.058617139453721746,305
Dividend_Yield,20220228,9,-0.04639932950037957,305
Dividend_Yield,20220228,10,-0.010331737642525604,305
Dividend_Yield,20220331,1,-0.16367487829569483,303
Dividend_Yield,20220331,2,-0.15392871736522096,304
Dividend_Yield,20220331,3,-0.14563208873239988,303
Dividend_Yield,20220331,4,-0.1415815360272515,304
Dividend_Yield,20220331,5,-0.12888750563219756,304
Dividend_Yield,20220331,6,-0.1291436567370455,303
Dividend_Yield,20220331,7,-0.11803824591774204,304
Dividend_Yield,20220331,8,-0.10815996869679269,303
Dividend_Yield,20220331,9,-0.08755169323089626,304
Dividend_Yield,20220331,10,-0.07355541348345702,304
Dividend_Yield,20220429,1,0.10839410753071081,296
Dividend_Yield,20220429,2,0.11823310899428639,296
Dividend_Yield,20220429,3,0.10748170922001969,296
Dividend_Yield,20220429,4,0.09602640545322406,296
Dividend_Yield,20220429,5,0.10150741293875647,296
Dividend_Yield,20220429,6,0.10309337010351549,296
Dividend_Yield,20220429,7,0.08886674257058275,296
Dividend_Yield,20220429,8,0.08285966364493214,296
Dividend_Yield,20220429,9,0.05705585877832815,296
Dividend_Yield,20220429,10,0.05269617864286278,296
Dividend_Yield,20220531,1,0.09712905378670769,280
Dividend_Yield,20220531,2,0.0802049461180702,280
Dividend_Yield,20220531,3,0.08004693792911144,281
Dividend_Yield,20220531,4,0.08349627261491052,280
Dividend_Yield,20220531,5,0.0688197142819703,281
Dividend_Yield,20220531,6,0.06785199898127259,280
Dividend_Yield,20220531,7,0.07169409691080031,280
Dividend_Yield,20220531,8,0.07496679904425488,281
Dividend_Yield,20220531,9,0.054719566089287665,280
Dividend_Yield,20220531,10,0.0415419649303769,281
Dividend_Yield,20220630,1,0.035638365379592085,298
Dividend_Yield,20220630,2,0.06496794923249166,299
Dividend_Yield,20220630,3,0.037154124909548815,298
Dividend_Yield,20220630,4,0.04278438566325224,299
Dividend_Yield,20220630,5,0.02886281791145722,297
Dividend_Yield,20220630,6,0.040252317379438955,299
Dividend_Yield,20220630,7,0.046798516526130624,298
Dividend_Yield,20220630,8,0.02086027847778036,299
Dividend_Yield,20220630,9,0.00784352915598744,298
Dividend_Yield,20220630,10,-0.0015805257853862148,299
Dividend_Yield,20220729,1,-0.07059609089301613,319
Dividend_Yield,20220729,2,-0.07529321243241069,320
Dividend_Yield,20220729,3,-0.05327018192376056,320
Dividend_Yield,20220729,4,-0.05644229848960718,319
Dividend_Yield,20220729,5,-0.06559122328739089,320
Dividend_Yield,20220729,6,-0.047308617060055104,320
Dividend_Yield,20220729,7,-0.03594777945200258,319
Dividend_Yield,20220729,8,-0.0213144255495583,320
Dividend_Yield,20220729,9,-0.020099734686539937,320
Dividend_Yield,20220729,10,-0.005042035812517045,320
Dividend_Yield,20220831,1,-0.11420212863088727,327
Dividend_Yield,20220831,2,-0.10602416498420163,328
Dividend_Yield,20220831,3,-0.1070181351829027,328
Dividend_Yield,20220831,4,-0.1056175674538479,327
Dividend_Yield,20220831,5,-0.10795347283590855,328
Dividend_Yield,20220831,6,-0.10173115831338857,328
Dividend_Yield,20220831,7,-0.08751679649446835,327
Dividend_Yield,20220831,8,-0.09449410596320257,328
Dividend_Yield,20220831,9,-0.07993866187355667,328
Dividend_Yield,20220831,10,-0.06425296443628777,328
Dividend_Yield,20220930,1,0.10851636093721871,329
Dividend_Yield,20220930,2,0.10154197891060679,330
Dividend_Yield,20220930,3,0.10483893951782358,330
Dividend_Yield,20220930,4,0.11007000950292685,329
Dividend_Yield,20220930,5,0.10987426168773654,330
Dividend_Yield,20220930,6,0.08298857057087547,330
Dividend_Yield,20220930,7,0.07483516180145172,329
Dividend_Yield,20220930,8,0.0648734797839797,330
Dividend_Yield,20220930,9,0.044790201691465456,330
Dividend_Yield,20220930,10,0.0065649203507160215,330
Dividend_Yield,20221031,1,0.008706296637538058,330
Dividend_Yield,20221031,2,0.02876294333939128,330
Dividend_Yield,20221031,3,0.03922810847569945,330
Dividend_Yield,20221031,4,0.04337132623885036,331
Dividend_Yield,20221031,5,0.04704480794823337,330
Dividend_Yield,20221031,6,0.055518104070029245,330
Dividend_Yield,20221031,7,0.061670207113433066,331
Dividend_Yield,20221031,8,0.07064866169908572,330
Dividend_Yield,20221031,9,0.08923422613608173,330
Dividend_Yield,20221031,10,0.09402837888880992,331
Dividend_Yield,20221130,1,-0.040223655545836526,331
Dividend_Yield,20221130,2,-0.037854140490207494,332
Dividend_Yield,20221130,3,-0.023083014088324662,331
Dividend_Yield,20221130,4,-0.030965355918989176,332
Dividend_Yield,20221130,5,-0.01969187210115716,332
Dividend_Yield,20221130,6,-0.032079288898119625,331
Dividend_Yield,20221130,7,-0.03173146739552999,332
Dividend_Yield,20221130,8,-0.030007764624272713,331
Dividend_Yield,20221130,9,-0.02864417712042085,332
Dividend_Yield,20221130,10,-0.02825376734696499,332
Dividend_Yield,20221230,1,0.07512549998210491,331
Dividend_Yield,20221230,2,0.08391907860109356,332
Dividend_Yield,20221230,3,0.0792152285411612,330
Dividend_Yield,20221230,4,0.08633246127929695,332
Dividend_Yield,20221230,5,0.07945004512146513,331
Dividend_Yield,20221230,6,0.08663339042863505,332
Dividend_Yield,20221230,7,0.07768304941248746,331
Dividend_Yield,20221230,8,0.07816453630512663,332
Dividend_Yield,20221230,9,0.07114016716771936,331
Dividend_Yield,20221230,10,0.05826074810250604,332
Dividend_Yield,20230131,1,0.0013525409633294795,331
Dividend_Yield,20230131,2,0.01494411082198558,331
Dividend_Yield,20230131,3,0.01378655490193477,332
Dividend_Yield,20230131,4,0.025774650046115698,331
Dividend_Yield,20230131,5,0.024238937462096773,332
Dividend_Yield,20230131,6,0.024098196375574726,331
Dividend_Yield,20230131,7,0.04327283746809352,331
Dividend_Yield,20230131,8,0.03315170655250498,332
Dividend_Yield,20230131,9,0.037912723927422905,331
Dividend_Yield,20230131,10,0.039602838792156335,331
Dividend_Yield,20230228,1,-0.002824359851892607,331
Dividend_Yield,20230228,2,-0.003960597555617051,331
Dividend_Yield,20230228,3,-0.016561106955493288,332
Dividend_Yield,20230228,4,-0.005925253708631437,331
Dividend_Yield,20230228,5,-0.0069433274520454245,332
Dividend_Yield,20230228,6,-0.01625354099005998,331
Dividend_Yield,20230228,7,-0.014907880699963882,331
Dividend_Yield,20230228,8,-0.018058995052763788,332
Dividend_Yield,20230228,9,-0.017995773826808715,331
Dividend_Yield,20230228,10,-0.012343707956708177,331
Dividend_Yield,20230331,1,-0.054976834528660874,330
Dividend_Yield,20230331,2,-0.057153518383307,331
Dividend_Yield,20230331,3,-0.04994112810379537,331
Dividend_Yield,20230331,4,-0.03991441782102403,331
Dividend_Yield,20230331,5,-0.03868808864139168,331
Dividend_Yield,20230331,6,-0.02574682553659868,330
Dividend_Yield,20230331,7,-0.02262228125619397,331
Dividend_Yield,20230331,8,-0.012208457360077052,331
Dividend_Yield,20230331,9,0.015334600695574484,331
Dividend_Yield,20230331,10,0.02247514728732358,331
Dividend_Yield,20230428,1,0.021064734750752465,324
Dividend_Yield,20230428,2,0.01557898059033098,324
Dividend_Yield,20230428,3,0.016475934201135304,324
Dividend_Yield,20230428,4,0.01198514551382235,324
Dividend_Yield,20230428,5,0.015970578859299287,324
Dividend_Yield,20230428,6,0.010333028742339176,324
Dividend_Yield,20230428,7,0.0014669516387317402,324
Dividend_Yield,20230428,8,-0.007164222864361502,324
Dividend_Yield,20230428,9,-0.015342430979530107,324
Dividend_Yield,20230428,10,-0.023764096112628003,324
Dividend_Yield,20230531,1,0.02709444863354246,305
Dividend_Yield,20230531,2,0.015382737560919036,305
Dividend_Yield,20230531,3,0.03170476441897241,305
Dividend_Yield,20230531,4,0.018653859087028844,306
Dividend_Yield,20230531,5,0.02811308627469769,305
Dividend_Yield,20230531,6,0.030117263801157517,305
Dividend_Yield,20230531,7,0.02645565024808995,306
Dividend_Yield,20230531,8,0.024650466083248824,305
Dividend_Yield,20230531,9,0.029382440261622844,305
Dividend_Yield,20230531,10,0.019880368374104736,306
Dividend_Yield,20230630,1,-0.04586515081906096,318
Dividend_Yield,20230630,2,-0.031174431664027162,318
Dividend_Yield,20230630,3,-0.027800941971073394,318
Dividend_Yield,20230630,4,-0.014214943861616619,319
Dividend_Yield,20230630,5,-0.0034843327388757415,318
Dividend_Yield,20230630,6,0.0018101821133471733,318
Dividend_Yield,20230630,7,0.012329054696322088,319
Dividend_Yield,20230630,8,0.020384983984830084,318
Dividend_Yield,20230630,9,0.024187979662199384,318
Dividend_Yield,20230630,10,0.04360317578817435,318
Dividend_Yield,20230731,1,-0.04476415438170726,337
Dividend_Yield,20230731,2,-0.04162971531165498,338
Dividend_Yield,20230731,3,-0.03575389930363441,338
Dividend_Yield,20230731,4,-0.03352193598009566,337
Dividend_Yield,20230731,5,-0.03711695060273959,338
Dividend_Yield,20230731,6,-0.036594871883900794,338
Dividend_Yield,20230731,7,-0.03612147449297963,337
Dividend_Yield,20230731,8,-0.040858879452043854,338
Dividend_Yield,20230731,9,-0.04111592143957664,338
Dividend_Yield,20230731,10,-0.03127053412309795,338
Dividend_Yield,20230831,1,-0.008903008382487525,340
Dividend_Yield,20230831,2,-0.009721965220610468,341
Dividend_Yield,20230831,3,-0.00833643684139496,341
Dividend_Yield,20230831,4,-0.00850480708377081,341
Dividend_Yield,20230831,5,-0.0016610867697618176,341
Dividend_Yield,20230831,6,-0.007340367797588432,341
Dividend_Yield,20230831,7,-0.010032443361320238,341
Dividend_Yield,20230831,8,-0.01406977965627246,341
Dividend_Yield,20230831,9,-0.01485031639598335,341
Dividend_Yield,20230831,10,0.003533374298808119,341
Dividend_Yield,20230928,1,-0.0106390546681423,343
Dividend_Yield,20230928,2,-0.015444745625159552,343
Dividend_Yield,20230928,3,-0.013525391205234352,343
Dividend_Yield,20230928,4,-0.015182977893253579,343
Dividend_Yield,20230928,5,0.0032653236018558773,344
Dividend_Yield,20230928,6,-0.0059054010208462035,343
Dividend_Yield,20230928,7,-0.01235759002876728,343
Dividend_Yield,20230928,8,-0.013831327065755277,342
Dividend_Yield,20230928,9,-0.021051322245508465,343
Dividend_Yield,20230928,10,-0.026348207221615124,344
Dividend_Yield,20231031,1,0.051989499129824375,346
Dividend_Yield,20231031,2,0.03894225244298868,346
Dividend_Yield,20231031,3,0.053787875528722634,346
Dividend_Yield,20231031,4,0.041241064492906855,346
Dividend_Yield,20231031,5,0.03684725256912319,346
Dividend_Yield,20231031,6,0.03576279384739246,346
Dividend_Yield,20231031,7,0.05461766684588293,346
Dividend_Yield,20231031,8,0.05232049047155219,346
Dividend_Yield,20231031,9,0.06931265530518824,346
Dividend_Yield,20231031,10,0.08021078519471773,347
Dividend_Yield,20231130,1,-0.039857455505790375,347
Dividend_Yield,20231130,2,-0.019293675540306723,347
Dividend_Yield,20231130,3,-0.034482558244813125,348
Dividend_Yield,20231130,4,-0.005212283362752361,347
Dividend_Yield,20231130,5,-0.0006421508364134723,348
Dividend_Yield,20231130,6,0.013664312369508547,347
Dividend_Yield,20231130,7,0.014604381830821826,347
Dividend_Yield,20231130,8,0.03325239878644038,348
Dividend_Yield,20231130,9,0.011530232884654636,347
Dividend_Yield,20231130,10,0.040932548588950644,348
Dividend_Yield,20231229,1,-0.2319695875428164,348
Dividend_Yield,20231229,2,-0.2272419825193486,348
Dividend_Yield,20231229,3,-0.22689366560504567,348
Dividend_Yield,20231229,4,-0.21877132989084713,348
Dividend_Yield,20231229,5,-0.22002742850934381,349
Dividend_Yield,20231229,6,-0.19936520149778794,348
Dividend_Yield,20231229,7,-0.19564326236079113,348
Dividend_Yield,20231229,8,-0.1693587533396029,348
Dividend_Yield,20231229,9,-0.1517915622173321,348
Dividend_Yield,20231229,10,-0.08149364257258825,349
Dividend_Yield,20240131,1,0.1267409477702845,348
Dividend_Yield,20240131,2,0.10669182960266142,349
Dividend_Yield,20240131,3,0.10548843372090268,348
Dividend_Yield,20240131,4,0.09990045578160575,349
Dividend_Yield,20240131,5,0.09116385647239272,348
Dividend_Yield,20240131,6,0.08732381653066773,349
Dividend_Yield,20240131,7,0.09187966370568577,348
Dividend_Yield,20240131,8,0.08675100275419792,349
Dividend_Yield,20240131,9,0.08275412200035812,348
Dividend_Yield,20240131,10,0.08213731567078596,349
Dividend_Yield,20240229,1,0.04322910086212525,348
Dividend_Yield,20240229,2,0.042158242691723524,348
Dividend_Yield,20240229,3,0.04733874281474603,349
Dividend_Yield,20240229,4,0.04084099280636729,348
Dividend_Yield,20240229,5,0.06832462067385521,349
Dividend_Yield,20240229,6,0.05593210090599178,348
Dividend_Yield,20240229,7,0.041880550909215886,348
Dividend_Yield,20240229,8,0.04484823872051391,349
Dividend_Yield,20240229,9,0.050955217481954106,348
Dividend_Yield,20240229,10,0.032840654670237515,349
Dividend_Yield,20240329,1,-0.03595694987830742,348
Dividend_Yield,20240329,2,-0.019254455128157377,348
Dividend_Yield,20240329,3,-0.007003537416829632,348
Dividend_Yield,20240329,4,-0.0061180545745028025,348
Dividend_Yield,20240329,5,0.026739017938489963,348
Dividend_Yield,20240329,6,-0.0002978750558563187,348
Dividend_Yield,20240329,7,0.017483302412480594,348
Dividend_Yield,20240329,8,0.018564589562197538,348
Dividend_Yield,20240329,9,0.022345171222156165,348
Dividend_Yield,20240329,10,0.02292203709234435,348
Dividend_Yield,20240430,1,-0.046958969782814386,342
Dividend_Yield,20240430,2,-0.04805580880788212,342
Dividend_Yield,20240430,3,-0.04627466205946775,343
Dividend_Yield,20240430,4,-0.042220213549914225,342
Dividend_Yield,20240430,5,-0.04516239405211681,343
Dividend_Yield,20240430,6,-0.042101001655890265,342
Dividend_Yield,20240430,7,-0.04486112357126421,342
Dividend_Yield,20240430,8,-0.04252573208951104,343
Dividend_Yield,20240430,9,-0.034407328665147126,342
Dividend_Yield,20240430,10,-0.029781273564187152,343
Dividend_Yield,20240531,1,-0.059520770601463595,326
Dividend_Yield,20240531,2,-0.06066027501986611,327
Dividend_Yield,20240531,3,-0.059103150755726794,326
Dividend_Yield,20240531,4,-0.048332859393311695,327
Dividend_Yield,20240531,5,-0.04807072737404666,327
Dividend_Yield,20240531,6,-0.050869062217365583,326
Dividend_Yield,20240531,7,-0.05162922621257134,327
Dividend_Yield,20240531,8,-0.05108317318719236,326
Dividend_Yield,20240531,9,-0.039735310822218435,327
Dividend_Yield,20240531,10,-0.046309516992395695,327
Dividend_Yield,20240628,1,0.0046768948411061995,346
Dividend_Yield,20240628,2,0.002785161445765314,346
Dividend_Yield,20240628,3,0.0011866361505515977,346
Dividend_Yield,20240628,4,-0.0024609556214790326,346
Dividend_Yield,20240628,5,-0.015892543094597856,346
Dividend_Yield,20240628,6,-0.011552341472053773,346
Dividend_Yield,20240628,7,-0.017373960860350528,346
Dividend_Yield,20240628,8,-0.017426036241162724,346
Dividend_Yield,20240628,9,-0.011114542755719945,346
Dividend_Yield,20240628,10,-0.0353969298345993,347
Dividend_Yield,20240731,1,-0.08509476094975667,376
Dividend_Yield,20240731,2,-0.07920911155814542,377
Dividend_Yield,20240731,3,-0.06994967812795641,376
Dividend_Yield,20240731,4,-0.06748888993411753,377
Dividend_Yield,20240731,5,-0.06060741278092536,377
Dividend_Yield,20240731,6,-0.04753011271540472,376
Dividend_Yield,20240731,7,-0.058077166529771455,377
Dividend_Yield,20240731,8,-0.04314440036630576,376
Dividend_Yield,20240731,9,-0.0450267509356899,377
Dividend_Yield,20240731,10,-0.04378637072034729,377
Dividend_Yield,20240830,1,0.4224924197261313,384
Dividend_Yield,20240830,2,0.3969818521499191,384
Dividend_Yield,20240830,3,0.41936957596380026,384
Dividend_Yield,20240830,4,0.3656918102601706,385
Dividend_Yield,20240830,5,0.36098670048820325,384
Dividend_Yield,20240830,6,0.3643103680114083,384
Dividend_Yield,20240830,7,0.3389485726399611,385
Dividend_Yield,20240830,8,0.33612908188158425,384
Dividend_Yield,20240830,9,0.32086278376570876,384
Dividend_Yield,20240830,10,0.3002532759119199,385
Dividend_Yield,20240930,1,-0.05035311520785657,386
Dividend_Yield,20240930,2,-0.049641363087253164,386
Dividend_Yield,20240930,3,-0.04797040257707335,387
Dividend_Yield,20240930,4,-0.04606612589136607,386
Dividend_Yield,20240930,5,-0.0673009384299637,387
